id,language,split,task,sentence_a,sentence_b,label,reviewer,judged_label,fluent,comment
1e968e197307d10b0721007d3f51875067c69aaed3126244fb9a854eb3b50457:1:en,en,dev_a,quantity,There are two small white horses and five young red foxes.,There are five young red foxes and two small white horses.,1,reviewer_2,,,
59988f7afd689d1de669dc5930976bc39af475482f5f589e4d2e768300973572:0:en,en,dev_b,roles,The small green dog sees the small black fox and the small black fox follows the small green dog.,The small black fox is followed by the small green dog and the small green dog is seen by the small black fox.,0,reviewer_1,,,
59988f7afd689d1de669dc5930976bc39af475482f5f589e4d2e768300973572:0:en,en,dev_b,roles,The small green dog sees the small black fox and the small black fox follows the small green dog.,The small black fox is followed by the small green dog and the small green dog is seen by the small black fox.,0,reviewer_2,,,
ceda37feb17e3ee2fa4f99fd7a0bb645d8009580d9013a3f370d15d0902b49c4:1:en,en,dev_b,roles,The old green duck follows the young blue rabbit and the young blue rabbit greets the old green duck.,The young blue rabbit is followed by the old green duck and the old green duck is greeted by the young blue rabbit.,1,reviewer_1,,,
ceda37feb17e3ee2fa4f99fd7a0bb645d8009580d9013a3f370d15d0902b49c4:1:en,en,dev_b,roles,The old green duck follows the young blue rabbit and the young blue rabbit greets the old green duck.,The young blue rabbit is followed by the old green duck and the old green duck is greeted by the young blue rabbit.,1,reviewer_2,,,
8ea1502e93b30d7c502c0451ba6dd90ec7ef3ad647e4626ac03da36b0cfa8325:0:en,en,dev_b,negation,The young red horse greets the old black cat and the old black cat does not greet the young red horse.,The old black cat is not greeted by the young red horse and the young red horse is greeted by the old black cat.,0,reviewer_1,,,
8ea1502e93b30d7c502c0451ba6dd90ec7ef3ad647e4626ac03da36b0cfa8325:0:en,en,dev_b,negation,The young red horse greets the old black cat and the old black cat does not greet the young red horse.,The old black cat is not greeted by the young red horse and the young red horse is greeted by the old black cat.,0,reviewer_2,,,
f085bb92b074a868d3256ac5b7db915229a22e4a2cc1aea4cf1b5a969b76aeea:1:en,en,dev_b,negation,The small green hen does not see the old blue hen and the old blue hen sees the small green hen.,The old blue hen is not seen by the small green hen and the small green hen is seen by the old blue hen.,1,reviewer_1,,,
f085bb92b074a868d3256ac5b7db915229a22e4a2cc1aea4cf1b5a969b76aeea:1:en,en,dev_b,negation,The small green hen does not see the old blue hen and the old blue hen sees the small green hen.,The old blue hen is not seen by the small green hen and the small green hen is seen by the old blue hen.,1,reviewer_2,,,
b6b6aa7ef466f9d62b1de5e192bac5c0669b2641659b627584fcefa421b3cced:0:en,en,dev_b,space,The young black bear is above the small black duck and the young red hen is below the large yellow hen.,The small black duck is above the young black bear and the large yellow hen is below the young red hen.,0,reviewer_1,,,
b6b6aa7ef466f9d62b1de5e192bac5c0669b2641659b627584fcefa421b3cced:0:en,en,dev_b,space,The young black bear is above the small black duck and the young red hen is below the large yellow hen.,The small black duck is above the young black bear and the large yellow hen is below the young red hen.,0,reviewer_2,,,
d386da6e38e2071109dd655c6d466310b993cc62d495977801d02a6c088903cf:1:en,en,dev_b,space,The small white lion is below the large green fox and the large red lion is above the young blue hen.,The large green fox is above the small white lion and the young blue hen is below the large red lion.,1,reviewer_1,,,
d386da6e38e2071109dd655c6d466310b993cc62d495977801d02a6c088903cf:1:en,en,dev_b,space,The small white lion is below the large green fox and the large red lion is above the young blue hen.,The large green fox is above the small white lion and the young blue hen is below the large red lion.,1,reviewer_2,,,
c686fd8ab060b7dbcca993135d276f9789a11864b38487376116e1c5e535fc28:0:en,en,dev_b,quantity,There are five old white cats and two old white sheep.,There are five old white sheep and two old white cats.,0,reviewer_1,,,
c686fd8ab060b7dbcca993135d276f9789a11864b38487376116e1c5e535fc28:0:en,en,dev_b,quantity,There are five old white cats and two old white sheep.,There are five old white sheep and two old white cats.,0,reviewer_2,,,
16f3d4ae8e851b44d6abe8f060554315cf37139c686d877bc502eaa4439f7fd0:1:en,en,dev_b,quantity,There are five old green mice and four old red foxes.,There are four old red foxes and five old green mice.,1,reviewer_1,,,
16f3d4ae8e851b44d6abe8f060554315cf37139c686d877bc502eaa4439f7fd0:1:en,en,dev_b,quantity,There are five old green mice and four old red foxes.,There are four old red foxes and five old green mice.,1,reviewer_2,,,
24d10fc3d2ceb2a224fa532cfe2f747957b0b5e4e549d14bcdd00b2c9a0de8b0:0:en,en,test,roles,The young yellow bear sees the small red dog and the small red dog follows the young yellow bear.,The small red dog is followed by the young yellow bear and the young yellow bear is seen by the small red dog.,0,reviewer_1,,,
24d10fc3d2ceb2a224fa532cfe2f747957b0b5e4e549d14bcdd00b2c9a0de8b0:0:en,en,test,roles,The young yellow bear sees the small red dog and the small red dog follows the young yellow bear.,The small red dog is followed by the young yellow bear and the young yellow bear is seen by the small red dog.,0,reviewer_2,,,
839016dffc6ee4b7d1900efff1d2285cbc74d17143a005c8befa0158ecf4e235:1:en,en,test,roles,The small white lion follows the small red duck and the small red duck greets the small white lion.,The small red duck is followed by the small white lion and the small white lion is greeted by the small red duck.,1,reviewer_1,,,
839016dffc6ee4b7d1900efff1d2285cbc74d17143a005c8befa0158ecf4e235:1:en,en,test,roles,The small white lion follows the small red duck and the small red duck greets the small white lion.,The small red duck is followed by the small white lion and the small white lion is greeted by the small red duck.,1,reviewer_2,,,
c02cae3fc5cc9abc7a21ca5687703a2893650fefecf42df246a680adcfc00d3a:0:en,en,test,negation,The young red lion does not greet the old red dog and the old red dog greets the young red lion.,The old red dog is greeted by the young red lion and the young red lion is not greeted by the old red dog.,0,reviewer_1,,,
c02cae3fc5cc9abc7a21ca5687703a2893650fefecf42df246a680adcfc00d3a:0:en,en,test,negation,The young red lion does not greet the old red dog and the old red dog greets the young red lion.,The old red dog is greeted by the young red lion and the young red lion is not greeted by the old red dog.,0,reviewer_2,,,
fb32ef2fc597514664fcdc626c705adf1122bdf00f511a1253d180692ec4df3a:1:en,en,test,negation,The small red fox does not see the young red sheep and the young red sheep sees the small red fox.,The young red sheep is not seen by the small red fox and the small red fox is seen by the young red sheep.,1,reviewer_1,,,
fb32ef2fc597514664fcdc626c705adf1122bdf00f511a1253d180692ec4df3a:1:en,en,test,negation,The small red fox does not see the young red sheep and the young red sheep sees the small red fox.,The young red sheep is not seen by the small red fox and the small red fox is seen by the young red sheep.,1,reviewer_2,,,
7395528baead0f4a058aa91ce019d7c98ed701768cf9b1c6f61d0f30d5e557f4:0:en,en,test,space,The small green duck is to the left of the old black fox and the young red mouse is to the right of the large green horse.,The old black fox is to the left of the small green duck and the large green horse is to the right of the young red mouse.,0,reviewer_1,,,
7395528baead0f4a058aa91ce019d7c98ed701768cf9b1c6f61d0f30d5e557f4:0:en,en,test,space,The small green duck is to the left of the old black fox and the young red mouse is to the right of the large green horse.,The old black fox is to the left of the small green duck and the large green horse is to the right of the young red mouse.,0,reviewer_2,,,
2bd47513cca16098bfef3d1b68d96486456a51a1538ca0ae04836e9b76acc1b8:1:en,en,test,space,The old green duck is in front of the young red fox and the old red rabbit is behind the young white mouse.,The young red fox is behind the old green duck and the young white mouse is in front of the old red rabbit.,1,reviewer_1,,,
2bd47513cca16098bfef3d1b68d96486456a51a1538ca0ae04836e9b76acc1b8:1:en,en,test,space,The old green duck is in front of the young red fox and the old red rabbit is behind the young white mouse.,The young red fox is behind the old green duck and the young white mouse is in front of the old red rabbit.,1,reviewer_2,,,
90939eef28f244b3cdfd89716acb7996f30854ffcd62d36a726e5d254eb33a92:0:en,en,test,quantity,There are two young black hens and eight old yellow rabbits.,There are two old yellow rabbits and eight young black hens.,0,reviewer_1,,,
90939eef28f244b3cdfd89716acb7996f30854ffcd62d36a726e5d254eb33a92:0:en,en,test,quantity,There are two young black hens and eight old yellow rabbits.,There are two old yellow rabbits and eight young black hens.,0,reviewer_2,,,
2095d5bbb20f9fa34efb2e27715c7fbfca0ee525c1d9a2797f03aaa6df4bfd87:1:en,en,test,quantity,There are four young black horses and six old red rabbits.,There are six old red rabbits and four young black horses.,1,reviewer_1,,,
2095d5bbb20f9fa34efb2e27715c7fbfca0ee525c1d9a2797f03aaa6df4bfd87:1:en,en,test,quantity,There are four young black horses and six old red rabbits.,There are six old red rabbits and four young black horses.,1,reviewer_2,,,
4bf0356084d9949ce087a147f3928ecb4705547cdc101ba4fc7e0afa19ee29ca:0:en,en,train,roles,The small blue bear follows the young black bear and the young black bear sees the small blue bear.,The young black bear is seen by the small blue bear and the small blue bear is followed by the young black bear.,0,reviewer_1,,,
4bf0356084d9949ce087a147f3928ecb4705547cdc101ba4fc7e0afa19ee29ca:0:en,en,train,roles,The small blue bear follows the young black bear and the young black bear sees the small blue bear.,The young black bear is seen by the small blue bear and the small blue bear is followed by the young black bear.,0,reviewer_2,,,
71521ae8a40a7a73d45426994315e4b814b10772b803a5a08927c4260a6e70ef:1:en,en,train,roles,The large black bear sees the small green lion and the small green lion greets the large black bear.,The small green lion is seen by the large black bear and the large black bear is greeted by the small green lion.,1,reviewer_1,,,
71521ae8a40a7a73d45426994315e4b814b10772b803a5a08927c4260a6e70ef:1:en,en,train,roles,The large black bear sees the small green lion and the small green lion greets the large black bear.,The small green lion is seen by the large black bear and the large black bear is greeted by the small green lion.,1,reviewer_2,,,
798d249023c6adba35f60c8efae89e43f255f97a167e0c7d0f0cfa68e28625e0:0:en,en,train,negation,The large red hen does not greet the small green hen and the small green hen greets the large red hen.,The small green hen is greeted by the large red hen and the large red hen is not greeted by the small green hen.,0,reviewer_1,,,
798d249023c6adba35f60c8efae89e43f255f97a167e0c7d0f0cfa68e28625e0:0:en,en,train,negation,The large red hen does not greet the small green hen and the small green hen greets the large red hen.,The small green hen is greeted by the large red hen and the large red hen is not greeted by the small green hen.,0,reviewer_2,,,
5433d710acd573da5a34984e9541c9829de27fd3f648b172e537d39a9b67e91a:1:en,en,train,negation,The large black rabbit follows the old yellow hen and the old yellow hen does not follow the large black rabbit.,The old yellow hen is followed by the large black rabbit and the large black rabbit is not followed by the old yellow hen.,1,reviewer_1,,,
5433d710acd573da5a34984e9541c9829de27fd3f648b172e537d39a9b67e91a:1:en,en,train,negation,The large black rabbit follows the old yellow hen and the old yellow hen does not follow the large black rabbit.,The old yellow hen is followed by the large black rabbit and the large black rabbit is not followed by the old yellow hen.,1,reviewer_2,,,
