language,split,rendering,family,task,verb,neg,label,sentence_a,sentence_b
ko,dev_a,auxiliary,truth_question,quantity,2,False,0,큰 초록색 여우 세 마리와 작은 노란색 쥐 일곱 마리가 있다는 것이 사실인가?,작은 노란색 쥐 세 마리와 큰 초록색 여우 일곱 마리가 있다는 것이 사실인가?
en,dev_a,primary,assertion,quantity,2,False,1,There are three large green foxes and seven small yellow mice.,There are seven small yellow mice and three large green foxes.
en,dev_a,auxiliary,truth_question,quantity,2,False,1,Is it true that there are three large green foxes and seven small yellow mice?,Is it true that there are seven small yellow mice and three large green foxes?
de,dev_a,primary,assertion,quantity,2,False,1,Es gibt drei große grüne Füchse und sieben kleine gelbe Mäuse.,Es gibt sieben kleine gelbe Mäuse und drei große grüne Füchse.
de,dev_a,auxiliary,truth_question,quantity,2,False,1,"Stimmt es, dass es drei große grüne Füchse und sieben kleine gelbe Mäuse gibt?","Stimmt es, dass es sieben kleine gelbe Mäuse und drei große grüne Füchse gibt?"
ko,dev_a,primary,assertion,quantity,2,False,1,큰 초록색 여우 세 마리와 작은 노란색 쥐 일곱 마리가 있다.,작은 노란색 쥐 일곱 마리와 큰 초록색 여우 세 마리가 있다.
ko,dev_a,auxiliary,truth_question,quantity,2,False,1,큰 초록색 여우 세 마리와 작은 노란색 쥐 일곱 마리가 있다는 것이 사실인가?,작은 노란색 쥐 일곱 마리와 큰 초록색 여우 세 마리가 있다는 것이 사실인가?
en,dev_a,primary,assertion,quantity,1,True,0,There are five old yellow foxes and two young blue horses.,There are five young blue horses and two old yellow foxes.
en,dev_a,auxiliary,truth_question,quantity,1,True,0,Is it true that there are five old yellow foxes and two young blue horses?,Is it true that there are five young blue horses and two old yellow foxes?
de,dev_a,primary,assertion,quantity,1,True,0,Es gibt fünf alte gelbe Füchse und zwei junge blaue Pferde.,Es gibt fünf junge blaue Pferde und zwei alte gelbe Füchse.
de,dev_a,auxiliary,truth_question,quantity,1,True,0,"Stimmt es, dass es fünf alte gelbe Füchse und zwei junge blaue Pferde gibt?","Stimmt es, dass es fünf junge blaue Pferde und zwei alte gelbe Füchse gibt?"
ko,dev_a,primary,assertion,quantity,1,True,0,늙은 노란색 여우 다섯 마리와 어린 파란색 말 두 마리가 있다.,어린 파란색 말 다섯 마리와 늙은 노란색 여우 두 마리가 있다.
ko,dev_a,auxiliary,truth_question,quantity,1,True,0,늙은 노란색 여우 다섯 마리와 어린 파란색 말 두 마리가 있다는 것이 사실인가?,어린 파란색 말 다섯 마리와 늙은 노란색 여우 두 마리가 있다는 것이 사실인가?
en,dev_a,primary,assertion,quantity,1,True,1,There are five old yellow foxes and two young blue horses.,There are two young blue horses and five old yellow foxes.
en,dev_a,auxiliary,truth_question,quantity,1,True,1,Is it true that there are five old yellow foxes and two young blue horses?,Is it true that there are two young blue horses and five old yellow foxes?
de,dev_a,primary,assertion,quantity,1,True,1,Es gibt fünf alte gelbe Füchse und zwei junge blaue Pferde.,Es gibt zwei junge blaue Pferde und fünf alte gelbe Füchse.
de,dev_a,auxiliary,truth_question,quantity,1,True,1,"Stimmt es, dass es fünf alte gelbe Füchse und zwei junge blaue Pferde gibt?","Stimmt es, dass es zwei junge blaue Pferde und fünf alte gelbe Füchse gibt?"
ko,dev_a,primary,assertion,quantity,1,True,1,늙은 노란색 여우 다섯 마리와 어린 파란색 말 두 마리가 있다.,어린 파란색 말 두 마리와 늙은 노란색 여우 다섯 마리가 있다.
ko,dev_a,auxiliary,truth_question,quantity,1,True,1,늙은 노란색 여우 다섯 마리와 어린 파란색 말 두 마리가 있다는 것이 사실인가?,어린 파란색 말 두 마리와 늙은 노란색 여우 다섯 마리가 있다는 것이 사실인가?
en,dev_a,primary,assertion,quantity,2,True,0,There are eight large yellow ducks and seven large black lions.,There are eight large black lions and seven large yellow ducks.
en,dev_a,auxiliary,truth_question,quantity,2,True,0,Is it true that there are eight large yellow ducks and seven large black lions?,Is it true that there are eight large black lions and seven large yellow ducks?
de,dev_a,primary,assertion,quantity,2,True,0,Es gibt acht große gelbe Enten und sieben große schwarze Löwen.,Es gibt acht große schwarze Löwen und sieben große gelbe Enten.
de,dev_a,auxiliary,truth_question,quantity,2,True,0,"Stimmt es, dass es acht große gelbe Enten und sieben große schwarze Löwen gibt?","Stimmt es, dass es acht große schwarze Löwen und sieben große gelbe Enten gibt?"
ko,dev_a,primary,assertion,quantity,2,True,0,큰 노란색 오리 여덟 마리와 큰 검은색 사자 일곱 마리가 있다.,큰 검은색 사자 여덟 마리와 큰 노란색 오리 일곱 마리가 있다.
ko,dev_a,auxiliary,truth_question,quantity,2,True,0,큰 노란색 오리 여덟 마리와 큰 검은색 사자 일곱 마리가 있다는 것이 사실인가?,큰 검은색 사자 여덟 마리와 큰 노란색 오리 일곱 마리가 있다는 것이 사실인가?
en,dev_a,primary,assertion,quantity,2,True,1,There are eight large yellow ducks and seven large black lions.,There are seven large black lions and eight large yellow ducks.
en,dev_a,auxiliary,truth_question,quantity,2,True,1,Is it true that there are eight large yellow ducks and seven large black lions?,Is it true that there are seven large black lions and eight large yellow ducks?
de,dev_a,primary,assertion,quantity,2,True,1,Es gibt acht große gelbe Enten und sieben große schwarze Löwen.,Es gibt sieben große schwarze Löwen und acht große gelbe Enten.
de,dev_a,auxiliary,truth_question,quantity,2,True,1,"Stimmt es, dass es acht große gelbe Enten und sieben große schwarze Löwen gibt?","Stimmt es, dass es sieben große schwarze Löwen und acht große gelbe Enten gibt?"
ko,dev_a,primary,assertion,quantity,2,True,1,큰 노란색 오리 여덟 마리와 큰 검은색 사자 일곱 마리가 있다.,큰 검은색 사자 일곱 마리와 큰 노란색 오리 여덟 마리가 있다.
ko,dev_a,auxiliary,truth_question,quantity,2,True,1,큰 노란색 오리 여덟 마리와 큰 검은색 사자 일곱 마리가 있다는 것이 사실인가?,큰 검은색 사자 일곱 마리와 큰 노란색 오리 여덟 마리가 있다는 것이 사실인가?
en,dev_a,primary,assertion,quantity,0,False,0,There are two large black foxes and four young red dogs.,There are two young red dogs and four large black foxes.
en,dev_a,auxiliary,truth_question,quantity,0,False,0,Is it true that there are two large black foxes and four young red dogs?,Is it true that there are two young red dogs and four large black foxes?
de,dev_a,primary,assertion,quantity,0,False,0,Es gibt zwei große schwarze Füchse und vier junge rote Hunde.,Es gibt zwei junge rote Hunde und vier große schwarze Füchse.
de,dev_a,auxiliary,truth_question,quantity,0,False,0,"Stimmt es, dass es zwei große schwarze Füchse und vier junge rote Hunde gibt?","Stimmt es, dass es zwei junge rote Hunde und vier große schwarze Füchse gibt?"
ko,dev_a,primary,assertion,quantity,0,False,0,큰 검은색 여우 두 마리와 어린 빨간색 개 네 마리가 있다.,어린 빨간색 개 두 마리와 큰 검은색 여우 네 마리가 있다.
ko,dev_a,auxiliary,truth_question,quantity,0,False,0,큰 검은색 여우 두 마리와 어린 빨간색 개 네 마리가 있다는 것이 사실인가?,어린 빨간색 개 두 마리와 큰 검은색 여우 네 마리가 있다는 것이 사실인가?
en,dev_a,primary,assertion,quantity,0,False,1,There are two large black foxes and four young red dogs.,There are four young red dogs and two large black foxes.
en,dev_a,auxiliary,truth_question,quantity,0,False,1,Is it true that there are two large black foxes and four young red dogs?,Is it true that there are four young red dogs and two large black foxes?
de,dev_a,primary,assertion,quantity,0,False,1,Es gibt zwei große schwarze Füchse und vier junge rote Hunde.,Es gibt vier junge rote Hunde und zwei große schwarze Füchse.
de,dev_a,auxiliary,truth_question,quantity,0,False,1,"Stimmt es, dass es zwei große schwarze Füchse und vier junge rote Hunde gibt?","Stimmt es, dass es vier junge rote Hunde und zwei große schwarze Füchse gibt?"
ko,dev_a,primary,assertion,quantity,0,False,1,큰 검은색 여우 두 마리와 어린 빨간색 개 네 마리가 있다.,어린 빨간색 개 네 마리와 큰 검은색 여우 두 마리가 있다.
ko,dev_a,auxiliary,truth_question,quantity,0,False,1,큰 검은색 여우 두 마리와 어린 빨간색 개 네 마리가 있다는 것이 사실인가?,어린 빨간색 개 네 마리와 큰 검은색 여우 두 마리가 있다는 것이 사실인가?
en,dev_a,primary,assertion,quantity,1,False,0,There are three young yellow cows and eight small black mice.,There are three small black mice and eight young yellow cows.
en,dev_a,auxiliary,truth_question,quantity,1,False,0,Is it true that there are three young yellow cows and eight small black mice?,Is it true that there are three small black mice and eight young yellow cows?
de,dev_a,primary,assertion,quantity,1,False,0,Es gibt drei junge gelbe Kühe und acht kleine schwarze Mäuse.,Es gibt drei kleine schwarze Mäuse und acht junge gelbe Kühe.
de,dev_a,auxiliary,truth_question,quantity,1,False,0,"Stimmt es, dass es drei junge gelbe Kühe und acht kleine schwarze Mäuse gibt?","Stimmt es, dass es drei kleine schwarze Mäuse und acht junge gelbe Kühe gibt?"
ko,dev_a,primary,assertion,quantity,1,False,0,어린 노란색 소 세 마리와 작은 검은색 쥐 여덟 마리가 있다.,작은 검은색 쥐 세 마리와 어린 노란색 소 여덟 마리가 있다.
ko,dev_a,auxiliary,truth_question,quantity,1,False,0,어린 노란색 소 세 마리와 작은 검은색 쥐 여덟 마리가 있다는 것이 사실인가?,작은 검은색 쥐 세 마리와 어린 노란색 소 여덟 마리가 있다는 것이 사실인가?
en,dev_a,primary,assertion,quantity,1,False,1,There are three young yellow cows and eight small black mice.,There are eight small black mice and three young yellow cows.
en,dev_a,auxiliary,truth_question,quantity,1,False,1,Is it true that there are three young yellow cows and eight small black mice?,Is it true that there are eight small black mice and three young yellow cows?
de,dev_a,primary,assertion,quantity,1,False,1,Es gibt drei junge gelbe Kühe und acht kleine schwarze Mäuse.,Es gibt acht kleine schwarze Mäuse und drei junge gelbe Kühe.
de,dev_a,auxiliary,truth_question,quantity,1,False,1,"Stimmt es, dass es drei junge gelbe Kühe und acht kleine schwarze Mäuse gibt?","Stimmt es, dass es acht kleine schwarze Mäuse und drei junge gelbe Kühe gibt?"
ko,dev_a,primary,assertion,quantity,1,False,1,어린 노란색 소 세 마리와 작은 검은색 쥐 여덟 마리가 있다.,작은 검은색 쥐 여덟 마리와 어린 노란색 소 세 마리가 있다.
ko,dev_a,auxiliary,truth_question,quantity,1,False,1,어린 노란색 소 세 마리와 작은 검은색 쥐 여덟 마리가 있다는 것이 사실인가?,작은 검은색 쥐 여덟 마리와 어린 노란색 소 세 마리가 있다는 것이 사실인가?
en,dev_b,primary,assertion,roles,1,False,0,The old red fox greets the young green dog and the young green dog follows the old red fox.,The young green dog is followed by the old red fox and the old red fox is greeted by the young green dog.
en,dev_b,auxiliary,reported_clause,roles,1,False,0,Someone says that the old red fox greets the young green dog and the young green dog follows the old red fox.,Someone says that the young green dog is followed by the old red fox and the old red fox is greeted by the young green dog.
de,dev_b,primary,assertion,roles,1,False,0,Der alte rote Fuchs grüßt den jungen grünen Hund und der junge grüne Hund verfolgt den alten roten Fuchs.,Der junge grüne Hund wird von dem alten roten Fuchs verfolgt und der alte rote Fuchs wird von dem jungen grünen Hund gegrüßt.
de,dev_b,auxiliary,reported_clause,roles,1,False,0,"Jemand sagt, dass der alte rote Fuchs den jungen grünen Hund grüßt und der junge grüne Hund den alten roten Fuchs verfolgt.","Jemand sagt, dass der junge grüne Hund von dem alten roten Fuchs verfolgt wird und der alte rote Fuchs von dem jungen grünen Hund gegrüßt wird."
ko,dev_b,primary,assertion,roles,1,False,0,늙은 빨간색 여우가 어린 초록색 개를 반긴다는 것과 어린 초록색 개가 늙은 빨간색 여우를 뒤따른다는 것이 모두 사실이다.,어린 초록색 개를 늙은 빨간색 여우가 뒤따른다는 것과 늙은 빨간색 여우를 어린 초록색 개가 반긴다는 것이 모두 사실이다.
