id,language,split,task,sentence_a,sentence_b,label,reviewer,judged_label,fluent,comment
0e045812d0baafb5b2c60c10e824dca52e215ce6681f489b0c064616f1018994:1:de,de,dev_b,negation,"Jemand sagt, dass die kleine schwarze Kuh den alten gelben Fuchs nicht verfolgt und der alte gelbe Fuchs die kleine schwarze Kuh verfolgt.","Jemand sagt, dass der alte gelbe Fuchs nicht von der kleinen schwarzen Kuh verfolgt wird und die kleine schwarze Kuh von dem alten gelben Fuchs verfolgt wird.",1,reviewer_1,,,
0e045812d0baafb5b2c60c10e824dca52e215ce6681f489b0c064616f1018994:1:de,de,dev_b,negation,"Jemand sagt, dass die kleine schwarze Kuh den alten gelben Fuchs nicht verfolgt und der alte gelbe Fuchs die kleine schwarze Kuh verfolgt.","Jemand sagt, dass der alte gelbe Fuchs nicht von der kleinen schwarzen Kuh verfolgt wird und die kleine schwarze Kuh von dem alten gelben Fuchs verfolgt wird.",1,reviewer_2,,,
e46d8d8e36537522230ae6b8ff59d34a428f67db5aa49e23e8a0e23f0fe6e998:0:de,de,dev_b,space,"Jemand sagt, dass das kleine gelbe Kaninchen vor dem großen grünen Pferd ist und das alte grüne Pferd hinter dem kleinen schwarzen Huhn ist.","Jemand sagt, dass das große grüne Pferd vor dem kleinen gelben Kaninchen ist und das kleine schwarze Huhn hinter dem alten grünen Pferd ist.",0,reviewer_1,,,
e46d8d8e36537522230ae6b8ff59d34a428f67db5aa49e23e8a0e23f0fe6e998:0:de,de,dev_b,space,"Jemand sagt, dass das kleine gelbe Kaninchen vor dem großen grünen Pferd ist und das alte grüne Pferd hinter dem kleinen schwarzen Huhn ist.","Jemand sagt, dass das große grüne Pferd vor dem kleinen gelben Kaninchen ist und das kleine schwarze Huhn hinter dem alten grünen Pferd ist.",0,reviewer_2,,,
bf7ee1be53611b1fda17d8fb1168ee657f48217ff4062b86e12fbac8b8001839:1:de,de,dev_b,space,"Jemand sagt, dass das junge rote Pferd rechts von der jungen weißen Maus ist und der große weiße Fuchs links von dem großen gelben Kaninchen ist.","Jemand sagt, dass die junge weiße Maus links von dem jungen roten Pferd ist und das große gelbe Kaninchen rechts von dem großen weißen Fuchs ist.",1,reviewer_1,,,
bf7ee1be53611b1fda17d8fb1168ee657f48217ff4062b86e12fbac8b8001839:1:de,de,dev_b,space,"Jemand sagt, dass das junge rote Pferd rechts von der jungen weißen Maus ist und der große weiße Fuchs links von dem großen gelben Kaninchen ist.","Jemand sagt, dass die junge weiße Maus links von dem jungen roten Pferd ist und das große gelbe Kaninchen rechts von dem großen weißen Fuchs ist.",1,reviewer_2,,,
0ab4021e97c067ca61048877dc603f31de05ac5ca70855c190294d13f8b17768:0:de,de,dev_b,quantity,"Jemand sagt, dass es drei große gelbe Hunde und vier junge blaue Schafe gibt.","Jemand sagt, dass es drei junge blaue Schafe und vier große gelbe Hunde gibt.",0,reviewer_1,,,
0ab4021e97c067ca61048877dc603f31de05ac5ca70855c190294d13f8b17768:0:de,de,dev_b,quantity,"Jemand sagt, dass es drei große gelbe Hunde und vier junge blaue Schafe gibt.","Jemand sagt, dass es drei junge blaue Schafe und vier große gelbe Hunde gibt.",0,reviewer_2,,,
ba4d6efae986fa65953437aea80193761c62df85caa1ff6eb8deaedf70456585:1:de,de,dev_b,quantity,"Jemand sagt, dass es acht junge rote Kaninchen und zwei kleine grüne Löwen gibt.","Jemand sagt, dass es zwei kleine grüne Löwen und acht junge rote Kaninchen gibt.",1,reviewer_1,,,
ba4d6efae986fa65953437aea80193761c62df85caa1ff6eb8deaedf70456585:1:de,de,dev_b,quantity,"Jemand sagt, dass es acht junge rote Kaninchen und zwei kleine grüne Löwen gibt.","Jemand sagt, dass es zwei kleine grüne Löwen und acht junge rote Kaninchen gibt.",1,reviewer_2,,,
82db1ba3bc51a274ddc1a1d9430adf2ddc19a54432ad4ea19a744cca03af3d8f:0:de,de,test,roles,"Wenn die große gelbe Ente den kleinen schwarzen Fuchs sieht und der kleine schwarze Fuchs die große gelbe Ente grüßt, klingelt eine Glocke.","Wenn der kleine schwarze Fuchs von der großen gelben Ente gegrüßt wird und die große gelbe Ente von dem kleinen schwarzen Fuchs gesehen wird, klingelt eine Glocke.",0,reviewer_1,,,
82db1ba3bc51a274ddc1a1d9430adf2ddc19a54432ad4ea19a744cca03af3d8f:0:de,de,test,roles,"Wenn die große gelbe Ente den kleinen schwarzen Fuchs sieht und der kleine schwarze Fuchs die große gelbe Ente grüßt, klingelt eine Glocke.","Wenn der kleine schwarze Fuchs von der großen gelben Ente gegrüßt wird und die große gelbe Ente von dem kleinen schwarzen Fuchs gesehen wird, klingelt eine Glocke.",0,reviewer_2,,,
ac5d191715a595766585a3206dc0adcd4d1e9553ac5bbd30d701f7074f9bedc8:1:de,de,test,roles,"Wenn das junge gelbe Schaf die kleine rote Kuh sieht und die kleine rote Kuh das junge gelbe Schaf grüßt, klingelt eine Glocke.","Wenn die kleine rote Kuh von dem jungen gelben Schaf gesehen wird und das junge gelbe Schaf von der kleinen roten Kuh gegrüßt wird, klingelt eine Glocke.",1,reviewer_1,,,
ac5d191715a595766585a3206dc0adcd4d1e9553ac5bbd30d701f7074f9bedc8:1:de,de,test,roles,"Wenn das junge gelbe Schaf die kleine rote Kuh sieht und die kleine rote Kuh das junge gelbe Schaf grüßt, klingelt eine Glocke.","Wenn die kleine rote Kuh von dem jungen gelben Schaf gesehen wird und das junge gelbe Schaf von der kleinen roten Kuh gegrüßt wird, klingelt eine Glocke.",1,reviewer_2,,,
363753f3adcad2e9a7800fead7dbaefb11f0362146e235e308ae0920b0f83521:0:de,de,test,negation,"Wenn die große grüne Kuh den alten roten Löwen nicht grüßt und der alte rote Löwe die große grüne Kuh grüßt, klingelt eine Glocke.","Wenn der alte rote Löwe von der großen grünen Kuh gegrüßt wird und die große grüne Kuh nicht von dem alten roten Löwen gegrüßt wird, klingelt eine Glocke.",0,reviewer_1,,,
363753f3adcad2e9a7800fead7dbaefb11f0362146e235e308ae0920b0f83521:0:de,de,test,negation,"Wenn die große grüne Kuh den alten roten Löwen nicht grüßt und der alte rote Löwe die große grüne Kuh grüßt, klingelt eine Glocke.","Wenn der alte rote Löwe von der großen grünen Kuh gegrüßt wird und die große grüne Kuh nicht von dem alten roten Löwen gegrüßt wird, klingelt eine Glocke.",0,reviewer_2,,,
32a5bd87238b92cb17eb65d72567a2b111c57824af0c4954ce14acb76289117f:1:de,de,test,negation,"Wenn das große gelbe Pferd das junge gelbe Huhn nicht sieht und das junge gelbe Huhn das große gelbe Pferd sieht, klingelt eine Glocke.","Wenn das junge gelbe Huhn nicht von dem großen gelben Pferd gesehen wird und das große gelbe Pferd von dem jungen gelben Huhn gesehen wird, klingelt eine Glocke.",1,reviewer_1,,,
32a5bd87238b92cb17eb65d72567a2b111c57824af0c4954ce14acb76289117f:1:de,de,test,negation,"Wenn das große gelbe Pferd das junge gelbe Huhn nicht sieht und das junge gelbe Huhn das große gelbe Pferd sieht, klingelt eine Glocke.","Wenn das junge gelbe Huhn nicht von dem großen gelben Pferd gesehen wird und das große gelbe Pferd von dem jungen gelben Huhn gesehen wird, klingelt eine Glocke.",1,reviewer_2,,,
fc58341faaf6bc5e1a7d01576f8184acfeb0b0b9050f5cffc784f74dfe91635c:0:de,de,test,space,"Wenn die alte grüne Katze hinter der großen roten Ente ist und der große gelbe Hund vor dem großen blauen Schaf ist, klingelt eine Glocke.","Wenn die große rote Ente hinter der alten grünen Katze ist und das große blaue Schaf vor dem großen gelben Hund ist, klingelt eine Glocke.",0,reviewer_1,,,
fc58341faaf6bc5e1a7d01576f8184acfeb0b0b9050f5cffc784f74dfe91635c:0:de,de,test,space,"Wenn die alte grüne Katze hinter der großen roten Ente ist und der große gelbe Hund vor dem großen blauen Schaf ist, klingelt eine Glocke.","Wenn die große rote Ente hinter der alten grünen Katze ist und das große blaue Schaf vor dem großen gelben Hund ist, klingelt eine Glocke.",0,reviewer_2,,,
b8385393add50c8f1ec580191692a30c20dacf72cc11cfbf44e1bc7d41ce1348:1:de,de,test,space,"Wenn das alte blaue Schaf links von dem kleinen grünen Hund ist und die große schwarze Kuh rechts von dem kleinen weißen Fuchs ist, klingelt eine Glocke.","Wenn der kleine grüne Hund rechts von dem alten blauen Schaf ist und der kleine weiße Fuchs links von der großen schwarzen Kuh ist, klingelt eine Glocke.",1,reviewer_1,,,
b8385393add50c8f1ec580191692a30c20dacf72cc11cfbf44e1bc7d41ce1348:1:de,de,test,space,"Wenn das alte blaue Schaf links von dem kleinen grünen Hund ist und die große schwarze Kuh rechts von dem kleinen weißen Fuchs ist, klingelt eine Glocke.","Wenn der kleine grüne Hund rechts von dem alten blauen Schaf ist und der kleine weiße Fuchs links von der großen schwarzen Kuh ist, klingelt eine Glocke.",1,reviewer_2,,,
78331477e16b5e035f345fab528a318e812e3450e84be7f8e7018ebe2b62fbf1:0:de,de,test,quantity,"Wenn es sechs junge rote Löwen und vier große weiße Hühner gibt, klingelt eine Glocke.","Wenn es sechs große weiße Hühner und vier junge rote Löwen gibt, klingelt eine Glocke.",0,reviewer_1,,,
78331477e16b5e035f345fab528a318e812e3450e84be7f8e7018ebe2b62fbf1:0:de,de,test,quantity,"Wenn es sechs junge rote Löwen und vier große weiße Hühner gibt, klingelt eine Glocke.","Wenn es sechs große weiße Hühner und vier junge rote Löwen gibt, klingelt eine Glocke.",0,reviewer_2,,,
684ce1b72a1cc148c61cd926c8619321da3e88b8fa68672c9766403b62867653:1:de,de,test,quantity,"Wenn es sechs große rote Hunde und fünf kleine weiße Löwen gibt, klingelt eine Glocke.","Wenn es fünf kleine weiße Löwen und sechs große rote Hunde gibt, klingelt eine Glocke.",1,reviewer_1,,,
684ce1b72a1cc148c61cd926c8619321da3e88b8fa68672c9766403b62867653:1:de,de,test,quantity,"Wenn es sechs große rote Hunde und fünf kleine weiße Löwen gibt, klingelt eine Glocke.","Wenn es fünf kleine weiße Löwen und sechs große rote Hunde gibt, klingelt eine Glocke.",1,reviewer_2,,,
3b5aec240ad205a6df28e7ab6a94f481c7b3b2c3ec646a6069e12b1b0fcb65b2:0:de,de,train,roles,Die kleine gelbe Maus sieht das große rote Schaf und das große rote Schaf verfolgt die kleine gelbe Maus.,Das große rote Schaf wird von der kleinen gelben Maus verfolgt und die kleine gelbe Maus wird von dem großen roten Schaf gesehen.,0,reviewer_1,,,
3b5aec240ad205a6df28e7ab6a94f481c7b3b2c3ec646a6069e12b1b0fcb65b2:0:de,de,train,roles,Die kleine gelbe Maus sieht das große rote Schaf und das große rote Schaf verfolgt die kleine gelbe Maus.,Das große rote Schaf wird von der kleinen gelben Maus verfolgt und die kleine gelbe Maus wird von dem großen roten Schaf gesehen.,0,reviewer_2,,,
b23a3f00f73ff645e92e06c75574e84e322c656463c93dc00736598286be232f:1:de,de,train,roles,Der große gelbe Bär sieht den kleinen gelben Bären und der kleine gelbe Bär verfolgt den großen gelben Bären.,Der kleine gelbe Bär wird von dem großen gelben Bären gesehen und der große gelbe Bär wird von dem kleinen gelben Bären verfolgt.,1,reviewer_1,,,
b23a3f00f73ff645e92e06c75574e84e322c656463c93dc00736598286be232f:1:de,de,train,roles,Der große gelbe Bär sieht den kleinen gelben Bären und der kleine gelbe Bär verfolgt den großen gelben Bären.,Der kleine gelbe Bär wird von dem großen gelben Bären gesehen und der große gelbe Bär wird von dem kleinen gelben Bären verfolgt.,1,reviewer_2,,,
50f4e99c6037b4338049ee21e92dc01d1b3ae68d09ce33d0f19bb1d79b110398:0:de,de,train,negation,Das junge blaue Kaninchen sieht das große blaue Pferd und das große blaue Pferd sieht das junge blaue Kaninchen nicht.,Das große blaue Pferd wird nicht von dem jungen blauen Kaninchen gesehen und das junge blaue Kaninchen wird von dem großen blauen Pferd gesehen.,0,reviewer_1,,,
50f4e99c6037b4338049ee21e92dc01d1b3ae68d09ce33d0f19bb1d79b110398:0:de,de,train,negation,Das junge blaue Kaninchen sieht das große blaue Pferd und das große blaue Pferd sieht das junge blaue Kaninchen nicht.,Das große blaue Pferd wird nicht von dem jungen blauen Kaninchen gesehen und das junge blaue Kaninchen wird von dem großen blauen Pferd gesehen.,0,reviewer_2,,,
8168bde06143bfc68aa2b378e131511061ddfafd921478c47876d23a4dec1f40:1:de,de,train,negation,Der alte rote Hund grüßt den jungen weißen Hund nicht und der junge weiße Hund grüßt den alten roten Hund.,Der junge weiße Hund wird nicht von dem alten roten Hund gegrüßt und der alte rote Hund wird von dem jungen weißen Hund gegrüßt.,1,reviewer_1,,,
8168bde06143bfc68aa2b378e131511061ddfafd921478c47876d23a4dec1f40:1:de,de,train,negation,Der alte rote Hund grüßt den jungen weißen Hund nicht und der junge weiße Hund grüßt den alten roten Hund.,Der junge weiße Hund wird nicht von dem alten roten Hund gegrüßt und der alte rote Hund wird von dem jungen weißen Hund gegrüßt.,1,reviewer_2,,,
dc12dea8439a509c93688d51b5cd3c59983f8b09a66f69e80b3874ef3cb746a4:0:de,de,train,space,Der große weiße Hund ist links von der kleinen roten Maus und der alte schwarze Löwe ist rechts von dem alten gelben Pferd.,Die kleine rote Maus ist links von dem großen weißen Hund und das alte gelbe Pferd ist rechts von dem alten schwarzen Löwen.,0,reviewer_1,,,
dc12dea8439a509c93688d51b5cd3c59983f8b09a66f69e80b3874ef3cb746a4:0:de,de,train,space,Der große weiße Hund ist links von der kleinen roten Maus und der alte schwarze Löwe ist rechts von dem alten gelben Pferd.,Die kleine rote Maus ist links von dem großen weißen Hund und das alte gelbe Pferd ist rechts von dem alten schwarzen Löwen.,0,reviewer_2,,,
3d41e21409aa3aafcdbbf3c3324a9bd1ee64309c86e8d94ded65cd7796c404ac:1:de,de,train,space,Das alte blaue Huhn ist hinter dem großen blauen Huhn und das kleine grüne Huhn ist vor der kleinen gelben Katze.,Das große blaue Huhn ist vor dem alten blauen Huhn und die kleine gelbe Katze ist hinter dem kleinen grünen Huhn.,1,reviewer_1,,,
3d41e21409aa3aafcdbbf3c3324a9bd1ee64309c86e8d94ded65cd7796c404ac:1:de,de,train,space,Das alte blaue Huhn ist hinter dem großen blauen Huhn und das kleine grüne Huhn ist vor der kleinen gelben Katze.,Das große blaue Huhn ist vor dem alten blauen Huhn und die kleine gelbe Katze ist hinter dem kleinen grünen Huhn.,1,reviewer_2,,,
0acb2c74d997b173d4609ea56177208ebbd81f1312ddc6254a1ba60fa73c6899:0:de,de,train,quantity,Es gibt vier alte rote Enten und drei junge blaue Hunde.,Es gibt vier junge blaue Hunde und drei alte rote Enten.,0,reviewer_1,,,
0acb2c74d997b173d4609ea56177208ebbd81f1312ddc6254a1ba60fa73c6899:0:de,de,train,quantity,Es gibt vier alte rote Enten und drei junge blaue Hunde.,Es gibt vier junge blaue Hunde und drei alte rote Enten.,0,reviewer_2,,,
2c054680714bef74a908b95f736fd2fb231433ba3ea4bc62382c408a2a3b9668:1:de,de,train,quantity,Es gibt sechs junge weiße Hühner und acht große weiße Füchse.,Es gibt acht große weiße Füchse und sechs junge weiße Hühner.,1,reviewer_1,,,
2c054680714bef74a908b95f736fd2fb231433ba3ea4bc62382c408a2a3b9668:1:de,de,train,quantity,Es gibt sechs junge weiße Hühner und acht große weiße Füchse.,Es gibt acht große weiße Füchse und sechs junge weiße Hühner.,1,reviewer_2,,,
ba80fd4165bf1b215213676848bf1c65d45fa87519586588e541a40b18598a94:0:de,de,dev_a,roles,"Stimmt es, dass der junge rote Fuchs das junge rote Huhn sieht und das junge rote Huhn den jungen roten Fuchs grüßt?","Stimmt es, dass das junge rote Huhn von dem jungen roten Fuchs gegrüßt wird und der junge rote Fuchs von dem jungen roten Huhn gesehen wird?",0,reviewer_1,,,
